Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
"For example, taxpayers can benefit from the mayor and council members traveling to lobby for city initiatives. [ORGANIZATION] will go to [ORGANIZATION] on [ORGANIZATION] to join other [ORGANIZATION] mayors in requesting that the [ORGANIZATION] give cities more money to fight homelessness. The expectation is that the public expense will come with a corresponding degree of potential public benefit.",sanfrancisco,"provide a fact or claim, provide an observation, express their opinion",money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The comment provides factual details about a mayor's lobbying trip for homelessness funds, observes potential taxpayer benefits, and expresses an opinion on the expected public value; it discusses financial allocation for anti-homelessness efforts as a solution, with no racial elements or perceptions of PEH.",No,"The comment provides factual details about a mayor's lobbying trip for homelessness funds, observes potential taxpayer benefits, and expresses an opinion on the expected public value; it discusses financial allocation for anti-homelessness efforts as a solution, with no racial elements or perceptions of PEH.","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment provides factual details about a mayor's lobbying trip for homelessness funds, observes potential taxpayer benefits, and expresses an opinion on the expected public value; it discusses financial allocation for anti-homelessness efforts as a solution, with no racial elements or perceptions of PEH.",0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] by [ORGANIZATION] via [ORGANIZATION] is scaling back how it will use its mega-conference hall FAC0 and FAC1 as makeshift homeless shelters amid the coronavirus pandemic. After a backlash was stirred over the camp-like living conditions planned for the facilities, the city will instead focus on moving the homeless from existing shelters into hotel rooms. The purpose of using the FAC0 and FAC1 was to create more beds for better physical distancing practices. But now, the city needs 1,000 more hotel rooms than the originally projected 3,500 to establish enough temporary housing sites as a means to prepare for a surge of confirmed cases.",sanfrancisco,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
racist: [No]
Reasoning: The article reports factual details about changes in homelessness shelter plans due to backlash and pandemic needs, including observations on living conditions and shifts to hotel rooms as an intervention, without critiques, perceptions, or racial bias.",No,"The article reports factual details about changes in homelessness shelter plans due to backlash and pandemic needs, including observations on living conditions and shifts to hotel rooms as an intervention, without critiques, perceptions, or racial bias.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The article reports factual details about changes in homelessness shelter plans due to backlash and pandemic needs, including observations on living conditions and shifts to hotel rooms as an intervention, without critiques, perceptions, or racial bias.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Voters said OK even though many of the [ORGANIZATION] city residents among them just voted in [ORGANIZATION] to approve [PERSON], another anti-homelessness program, calling for 1.2 bill in bonds to build housing for the homeless.",sanfrancisco,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
racist: [No]
Reasoning: The comment reports factual voter approvals of anti-homelessness programs involving bonds for housing, observing the contrast in multiple approvals; it discusses interventions like building housing without critique, bias, or perceptions.",No,"The comment reports factual voter approvals of anti-homelessness programs involving bonds for housing, observing the contrast in multiple approvals; it discusses interventions like building housing without critique, bias, or perceptions.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment reports factual voter approvals of anti-homelessness programs involving bonds for housing, observing the contrast in multiple approvals; it discusses interventions like building housing without critique, bias, or perceptions.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Housing status, comparing effects in people living with homelessness or unstable housing and those with stable housing",sanfrancisco,"provide a fact or claim, provide an observation",,,"[]
Racist: [No]
Reasoning: The content neutrally states a comparison of effects based on housing status, presenting it as a factual observation without questions, opinions, critiques, solutions, perceptions, or bias.",No,"The content neutrally states a comparison of effects based on housing status, presenting it as a factual observation without questions, opinions, critiques, solutions, perceptions, or bias.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The content neutrally states a comparison of effects based on housing status, presenting it as a factual observation without questions, opinions, critiques, solutions, perceptions, or bias.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Can [ORGANIZATION] transform [ORGANIZATION]? [ORGANIZATION], a [PERSON] pilot program participant, will soon move into his own apartment after spending the better part of [DATE] homeless. Photo by [PERSON], ORG2 Trying to navigate [ORGANIZATION]s complex web of medical, mental and behavioral health and social services is a little bit like if you needed to get ingredients for a meal and instead of just going to the supermarket, you had to go to different stores to get your proteins and your fruits and your grains and your vegetables, [ORGANIZATION], a senior strategist at the [ORGANIZATION] Health Care Foundation, told ORG2 health reporter PERSON3. And at those stores, you had to pay with different cards and navigate different rules about what you could buy. Enter [PERSON]  or [ORGANIZATION] Advancing and Innovating [ORGANIZATION]  which seeks to overhaul the states health insurance program serving more than 13 million low-income residents by helping patients address problems such as homelessness, poverty, substance abuse and mental illness that often contribute to negative health outcomes. The [ORGANIZATION], multibillion-dollar effort kicked off in [LOCATION]  and although preliminary data from county pilot programs looks promising, advocates say the statewide transition will need to be monitored carefully to ensure [PERSON] lives up to its goals, [ORGANIZATION].",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Since [ORGANIZATION], the [ORGANIZATION] has been tasked with cleaning the island and delivering pollution-free parcels of land one by one to the city of [ORGANIZATION], which obtained the land in [ORGANIZATION] to eventually build a grand neighborhood out of the man-made island. Over DATE1, the formerly homeless and others in need of supportive housing would call the island home. Now with the multi-billion-dollar redevelopment planned, which may or may not be paused as a result of the lawsuit, theyll be joined in [DATE] by thousands of new residents.",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[URL]KMp7xfUjKw8Tweet Embed [URL]mimsstatuses[PHONE]925579264?ref_srctwsrc5Etfw This is what happens when a town with a population of 27,000 becomes homeless. This is an impromptu shelter and help station at a [ORGANIZATION] parking lot.",sanfrancisco,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
Racist: [No]
Reasoning: The comment describes a scenario of mass homelessness in a town and notes the emergence of an impromptu shelter as a response, which fits as factual claims and observations without critique, bias, or specific perceptions; the shelter mention qualifies as a solution/intervention.",No,"The comment describes a scenario of mass homelessness in a town and notes the emergence of an impromptu shelter as a response, which fits as factual claims and observations without critique, bias, or specific perceptions; the shelter mention qualifies as a solution/intervention.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment describes a scenario of mass homelessness in a town and notes the emergence of an impromptu shelter as a response, which fits as factual claims and observations without critique, bias, or specific perceptions; the shelter mention qualifies as a solution/intervention.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"DATE0 In [LOCATION], [ORGANIZATION] approved a massive redlining settlement with ORG1 and ORG2, resolving allegations of racially discriminatory lending that had taken [STREET] at ORG3 from DATE2, including [ORGANIZATION] when Mr. [PERSON] was in charge.⁵Under the terms of the deal, the bank pledged to originate 100 million in home loans to borrowers in neighborhoods where a majority of residents are people of color and to open a full-service branch in a low-income minority neighborhood. It also committed to investing 5 million in a loan subsidy fund to increase credit opportunities for residents in minority neighborhoods, dedicating 1.3 million to community outreach, and providing 1 million in grants to community groups for financial counseling and homelessness [DATE], in [DATE], [PERSON] entered into a 7.75 billion community lending [PERSON] with a coalition of civil rights groups as part of its acquisition of [ORGANIZATION]. In announcing the deal, [PERSON]s Chairwoman and Chief Executive OfficerPERSON1, said that by working with community groups, the bank would ensure that our efforts to make a meaningful difference and help build thriving neighborhoods would be successful.⁵⁵The agreement included specific targets for home lending, small-business lending, charitable giving in low-income areas, and a public accounting of progress to those goals.",sanfrancisco,provide a fact or claim,"money aid allocation, societal critique",,,No,No reasoning provided.,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation, societal critique]
Response Category",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"DATE0 Prairie Pundit Delivered by [ORGANIZATION] The [ORGANIZATION] board of [ORGANIZATION] voted 8-2 DATE1 morning to codify Mayor [ORGANIZATION] state of emergency declaration, which will allow the city to take aggressive action to clear homeless camps populated by opioid addicts from the [ORGANIZATION] neighborhood.",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"So, we have a nationwide shortage of housing. On [ORGANIZATION] in particular, we have an exceptional shortage of housing, affordable housing. So, we cant afford to live in houses, even people who dont necessarily have mental health issues maybe are fleeing abusive homes, which is another subset of the homeless population. There are people who simply cant afford to live and so theyre on the streets.",sanfrancisco,"provide a fact or claim, provide an observation",[societal critique,,,No,No reasoning provided.,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: [societal critique",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"The article pointed out that the best approach to solve homelessness in multi-faceted, but should essentially create more jobs, redistribute the wealth, improve education, socialize health care, basically redesign our political and economic systems to make sure everybody can afford a roof over their heads.",sanfrancisco,"provide a fact or claim, express others opinions","money aid allocation, government critique, societal critique",solutions/interventions,"[]
racist: [No]
Reasoning: The comment relays the article's claims about systemic solutions to homelessness, including wealth redistribution (money aid), political redesign (government critique), and economic/educational reforms (societal critique); it focuses on interventions without personal perceptions or racial bias.",No,"The comment relays the article's claims about systemic solutions to homelessness, including wealth redistribution (money aid), political redesign (government critique), and economic/educational reforms (societal critique); it focuses on interventions without personal perceptions or racial bias.","Comment Type: [provide a fact or claim, express others opinions]
Critique Category: [money aid allocation, government critique, societal critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment relays the article's claims about systemic solutions to homelessness, including wealth redistribution (money aid), political redesign (government critique), and economic/educational reforms (societal critique); it focuses on interventions without personal perceptions or racial bias.",0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0
"[ORGANIZATION] will host its DATE0 A.I. conference, [PERSON], on [LOCATION]. PERSON0 recently told ORG2 it could be the last [PERSON] held in [ORGANIZATION] if the event is significantly affected by the citys homelessness and drug use problems.",sanfrancisco,"provide a fact or claim, express others opinions","government critique, societal critique",,"not in my backyard, harmful generalization",No,No reasoning provided.,"Comment Type: [provide a fact or claim, express others opinions]
Critique Category: [government critique, societal critique]
Response Category: []
Perception Type: [not in my backyard, harmful generalization]
rac",0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
"[ORGANIZATION] plans to deliver [ORGANIZATION] Fiber to select condos, apartments, and affordable housing units in [ORGANIZATION], according to a blog post by [ORGANIZATION], [ORGANIZATION] Fibers business operations director. And as part of this effort, [ORGANIZATION] Fiber wants to help residents who have never used the Internet get online for the first time by offering them free connectivity to the service and training on such tasks as setting up email accounts, accessing content, and applying for jobs online.",sanfrancisco,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content reports factual details about a company's plans to provide internet access and training to residents in affordable housing, which qualifies as a fact/claim and a solution/intervention for supporting low-income or potentially homeless individuals; no critiques, perceptions, or racial elements are present.",No,"The content reports factual details about a company's plans to provide internet access and training to residents in affordable housing, which qualifies as a fact/claim and a solution/intervention for supporting low-income or potentially homeless individuals; no critiques, perceptions, or racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content reports factual details about a company's plans to provide internet access and training to residents in affordable housing, which qualifies as a fact/claim and a solution/intervention for supporting low-income or potentially homeless individuals; no critiques, perceptions, or racial elements are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
More than half of [ORGANIZATION] bridges are not in good shape. [ORGANIZATION] affordable housing projects receive 200 million from [ORGANIZATION] accelerator fund. [PERSON],sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] invests in affordable housing for college students Student housing at [ORGANIZATION] on [ORGANIZATION]. Photo by PERSON0 for ORG2 An estimated 3,800 more college students will soon have affordable campus housing after [PERSON] and lawmakers agreed to pump a portion of ORG3 300 billion budget14 into a student program to ease a residential crisis gripping the states public universities and community colleges, ORG2 PERSON2 reports17.",sanfrancisco,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The article reports factual information about government investment in affordable student housing to address a residential crisis, which qualifies as a solution/intervention; no critiques, opinions, perceptions, or racial bias are present.",No,"The article reports factual information about government investment in affordable student housing to address a residential crisis, which qualifies as a solution/intervention; no critiques, opinions, perceptions, or racial bias are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The article reports factual information about government investment in affordable student housing to address a residential crisis, which qualifies as a solution/intervention; no critiques, opinions, perceptions, or racial bias are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Of course planners will insist that the idea is indeed radical. But [ORGANIZATION] has no zoning laws, and it has some of the most affordable housing in the nation while the greater [ORGANIZATION] region is among the leaders in new housing starts, say [ORGANIZATION] studies professor [PERSON] and [PERSON]. Abolish the citys rent-control laws.",sanfrancisco,"provide a fact or claim, express their opinion",government critique,solutions/interventions,"[]
racist: [No]
Reasoning: The comment provides factual claims about zoning and housing in [ORGANIZATION] (citing professors) while expressing an opinion on planners' views and advocating to abolish rent-control laws as a policy solution; it critiques government housing regulations without racial bias or other perception types.",No,The comment provides factual claims about zoning and housing in [ORGANIZATION] (citing professors) while expressing an opinion on planners' views and advocating to abolish rent-control laws as a policy solution; it critiques government housing regulations without racial bias or other perception types.,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment provides factual claims about zoning and housing in [ORGANIZATION] (citing professors) while expressing an opinion on planners' views and advocating to abolish rent-control laws as a policy solution; it critiques government housing regulations without racial bias or other perception types.",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"[PERSON] of [ORGANIZATION] neighborhoods dont allow apartments, study finds. [PERSON] Theres a new coalition trying to reduce homelessness. Can it work?",sanfrancisco,"provide a fact or claim, ask a rhetorical question","government critique, societal critique",solutions/interventions,"[not in my backyard]
Racist: [No]
Reasoning: The content states facts from a study on neighborhoods restricting apartments (fact/claim) and introduces a coalition for homelessness reduction while posing a question about its effectiveness",No,The content states facts from a study on neighborhoods restricting apartments (fact/claim) and introduces a coalition for homelessness reduction while posing a question about its effectiveness,"Comment Type: [provide a fact or claim, ask a rhetorical question]
Critique Category: [government critique, societal critique]
Response Category: [solutions/interventions]
Perception Type: [not in my backyard]
Racist: [No]
Reasoning: The content states facts from a study on neighborhoods restricting apartments (fact/claim) and introduces a coalition for homelessness reduction while posing a question about its effectiveness",0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
"[ORGANIZATION] new district attorney, [ORGANIZATION], told10 the [ORGANIZATION] in a candidate questionnaire Crimes such as public camping, offering or soliciting sex, public urination, blocking a sidewalk, etc. should not and will not be prosecuted. I also notice something that I hadnt seen much during [ORGANIZATION] in [ORGANIZATION] and [ORGANIZATION], [PERSON] homeless women, although far fewer than homeless men. Nationally, homelessness increased by 2.7 in [LOCATION], according to ORG1. Homelessness in [PERSON] is at a crisis level, ORG2 Secretary [PERSON] in a formal statement. Residents of [PERSON] likely agree Three-quarters of respondents to a survey said homelessness in the city was getting worse, and a little over half mentioned it as a top issue, according to a [LOCATION] report12 from the [PERSON] Office of the Controller.2. [TIME] In [LOCATION], [PERSON] decided to try keeping three public restrooms open [TIME] a day in the worst areas. Its not cheap to keep them clean, one attendant is present during [TIME] and, presumably for safety, two are present at [TIME].",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The pandemic cast a new spotlight on the states homelessness crisis, laying bare the danger of living in such unsanitary conditions. Even without the pandemic, people experiencing homelessness die [ORGANIZATION] in [ORGANIZATION]. [PERSON], the countys medical examiner documented more than 1,300 deaths, a number advocates say is probably much higher.",sanfrancisco,"provide a fact or claim, provide an observation, express others opinions",,,"[]
racist: [No]
Reasoning: The content provides factual claims about the homelessness crisis, death rates, and medical examiner data; shares observations on unsanitary conditions and dangers; and references advocates' views on undercounting deaths. No critiques, solutions, perceptions, or racial bias are present.",No,"The content provides factual claims about the homelessness crisis, death rates, and medical examiner data; shares observations on unsanitary conditions and dangers; and references advocates' views on undercounting deaths. No critiques, solutions, perceptions, or racial bias are present.","Comment Type: [provide a fact or claim, provide an observation, express others opinions]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The content provides factual claims about the homelessness crisis, death rates, and medical examiner data; shares observations on unsanitary conditions and dangers; and references advocates' views on undercounting deaths. No critiques, solutions, perceptions, or racial bias are present.",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"I hope my American hosts will forgive me for raising this, but the squalor we saw in The City was frightful. [ORGANIZATION] has always been one of favourite [PERSON] cities, but the degree of homelessness, mental illness and drug abuse we saw on this trip was truly shocking. Walking round GPE2 on DATE0 Morning and we saw sights we couldnt believe. This must be one of the richest cities in the world - home to 4 of the 10 richest people on the planet according to [ORGANIZATION]. I asked friends about it, and they shrugged it off.. The City has always attracted the homeless because of the mild weather,.. Its a drug thing.. its too difficult you get used to it..",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The ship left [ORGANIZATION] at around [ADDRESS] to sleep between shifts. The county may move more than 150 older residents from residential facilities across [ORGANIZATION]. Already, nearly 50 are being moved out of the ORG1 centers for the homeless in GPE2 and [PERSON] as a precaution against spread in those two county-funded facilities. A staffer at the GPE2 ORG1 center tested positive for [PERSON], raising the alarm of an outbreak there.",sanfrancisco,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
Racist: [No]
Reasoning: The content reports factual details about relocating homeless individuals from facilities due to a health risk (positive test), observing the situation and precautionary measures as interventions, with no critiques, perceptions, or racial elements present.",No,"The content reports factual details about relocating homeless individuals from facilities due to a health risk (positive test), observing the situation and precautionary measures as interventions, with no critiques, perceptions, or racial elements present.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The content reports factual details about relocating homeless individuals from facilities due to a health risk (positive test), observing the situation and precautionary measures as interventions, with no critiques, perceptions, or racial elements present.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"2. [PERSON] led to more than 1,600 pandemic evictions [ORGANIZATION] in a motel room in [ORGANIZATION] on [ORGANIZATION]. Photo by [PERSON] More than 1,600 Californians have been evicted amid the pandemic due to a loophole in the state eviction moratorium  which will likely expire [LOCATION], foreshadowing more evictions and a homelessness Armageddon20 unless the state [PERSON] comes up with a solution in time, [ORGANIZATION], PERSON3 and PERSON4 report in an exclusive story21. Meanwhile, the loophole remains open, putting renters at risk of losing their homes and their ability to shelter in [STREET].",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"But [ORGANIZATION] mayor, [ORGANIZATION], says federal support for low-income housing has lagged for [ORGANIZATION]. Though, it should be noted after [LOCATION] in office, the [ORGANIZATION] homelessness problem is reportedly worse under Mayor [PERSON] than in the previous administration. That includes an uptick in the number of homeless reports of dirty needles and human feces.",sanfrancisco,"provide a fact or claim, provide an observation, express others opinions","money aid allocation, government critique",,"[harmful generalization]
Racist: [No]
Reasoning: The comment relays the mayor's view on lagging federal housing support (fact/claim and others' opinions), observes worsening conditions like needles and feces under the current administration (observation), critiques government performance and aid allocation, and generalizes homelessness negatively by linking it to public health hazards without nuance. No racial elements present.",No,"The comment relays the mayor's view on lagging federal housing support (fact/claim and others' opinions), observes worsening conditions like needles and feces under the current administration (observation), critiques government performance and aid allocation, and generalizes homelessness negatively by linking it to public health hazards without nuance. No racial elements present.","Comment Type: [provide a fact or claim, provide an observation, express others opinions]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [harmful generalization]
Racist: [No]
Reasoning: The comment relays the mayor's view on lagging federal housing support (fact/claim and others' opinions), observes worsening conditions like needles and feces under the current administration (observation), critiques government performance and aid allocation, and generalizes homelessness negatively by linking it to public health hazards without nuance. No racial elements present.",0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
Other things worth your time Video How to access financial help during the pandemic. [PERSON] is getting a government-run tent city for homeless veterans amidst the coronavirus pandemic. [ORGANIZATION] has created a new federalism helmed by [ORGANIZATION] and [ORGANIZATION] Gov. [PERSON].,sanfrancisco,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content provides factual statements about financial help access, a government-run tent city for homeless veterans, and a new federalism initiative, which relate to interventions for homelessness and related issues during the pandemic; no critiques, questions, opinions, perceptions, or racial bias are present.",No,"The content provides factual statements about financial help access, a government-run tent city for homeless veterans, and a new federalism initiative, which relate to interventions for homelessness and related issues during the pandemic; no critiques, questions, opinions, perceptions, or racial bias are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content provides factual statements about financial help access, a government-run tent city for homeless veterans, and a new federalism initiative, which relate to interventions for homelessness and related issues during the pandemic; no critiques, questions, opinions, perceptions, or racial bias are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[PERSON], [PERSON] tell you, [PERSON] has gotten really incredible in terms of the homelessness there, by the [STREET]. Well, there is very hot and dangerous temperatures moving across much of the country [TIME]. [ORGANIZATION] Senior [PERSON] is live in FAC0 [TIME]. PERSON1, give us the news.",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BREAM PERSON0 in [ORGANIZATION], thank you. Up next, the stunning message to [PERSON] about its exploding homeless problem. And unions are freaking out about the countdown to the [ORGANIZATION] ruling on forcing public sector workers to pay union dues. [ORGANIZATION] joins us next with his unique take.",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] deadliest [ORGANIZATION] in [LOCATION] could suggest a ORG1 undercount. ORG2 moved to [ORGANIZATION] for affordable housing. [PERSON] left them homeless. ORG3 bill gives hope of employment to formerly incarcerated firefighters, but will it work?",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Really? Tech [ORGANIZATION] suspended facial recognition research for the [PERSON] 4 smartphone after reportedly targeting homeless black people [ORGANIZATION]. Multiple sources at [ORGANIZATION] contractor [PERSON] told [ORGANIZATION] that in order to get more pictures of people with darker skin tones, they had been told to rush subjects in [ORGANIZATION] through consent forms and obfuscate exactly what the photos were being used for. They rewarded people with 5 gift card for taking part in the voluntary survey, and were told to target black homeless people and students, who they were told would be more likely to respond to the offer of a gift card. One source also said they were told to target homeless people because they were less likely to talk to the press. So the homeless faces represent all of us. Or at least all of them.",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION], [PERSON] fight over low-income housing aid in federal bill. [ORGANIZATION] for mentally ill homeless women draws heated GPE2 response. [PERSON]",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[ORGANIZATION] Strike ORG1 hotel workers walk off the job as [PERSON] returns. [PERSON] of massive [ORGANIZATION] homeless camp stalled by federal judge. PERSON0,sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The order will affect about 6.7 million people across six counties. The regions estimated 28,2003 homeless individuals, however, are exempt, according to the [ORGANIZATION]. They are instead encouraged to seek shelter, and city officials will try to find [ORGANIZATION] to house them. The regions most vulnerable residents are the citys homeless population. [ORGANIZATION] ImagesThose living on the streets are more at risk of contracting infectious diseases, such as the coronavirus, in [ORGANIZATION] and in other [PERSON] cities. A [ORGANIZATION] count placed the number of homeless individuals in [ORGANIZATION] at 8,011.5 Many dont have the luxury of taking the recommended precautions to avoid contracting [PERSON], like handwashing and keeping a distance from sick people, asBusiness Insiders PERSON1. [ORGANIZATION] announced [ORGANIZATION] that it was spending 5 million to hire cleaning crews to regularly sanitize homeless shelters, supportive housing buildings, and SROs DATE2. [ORGANIZATION]The city also will use RVs stationed throughout the cityto house members of its homeless population7who are infected with the coronavirus for self-quarantine. The office of Mayor PERSON3 announced the plan [ORGANIZATION]. According [PERSON], a local station, it will apply to people whove tested positive for [PERSON], the disease caused by the novel coronavirus those who have been exposed to it but dont need hospitalization and those who arent able to self-isolate in shared spaces like homeless shelters, SROs, or on the [STREET]. To further promote good hygiene practices for residents, city leaders have also placed 20 hand-washing stations around the city.",sanfrancisco,"provide a fact or claim, provide an observation",,solutions/interventions,"[media portrayal]
Racist: [No]
Reasoning: The article provides factual data on homeless numbers, exemptions from orders, and city actions (facts/claims), observes risks like disease vulnerability (observation), highlights interventions like RVs and hand-washing stations, and portrays homeless individuals in media as vulnerable without bias or critique.",No,"The article provides factual data on homeless numbers, exemptions from orders, and city actions (facts/claims), observes risks like disease vulnerability (observation), highlights interventions like RVs and hand-washing stations, and portrays homeless individuals in media as vulnerable without bias or critique.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [media portrayal]
Racist: [No]
Reasoning: The article provides factual data on homeless numbers, exemptions from orders, and city actions (facts/claims), observes risks like disease vulnerability (observation), highlights interventions like RVs and hand-washing stations, and portrays homeless individuals in media as vulnerable without bias or critique.",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Still, the event will serve to shore up [ORGANIZATION] wall of national Democratic support25 while also providing [PERSON] with an opportunity to move past a particularly challenging stretch of his presidency. In other recall news, [ORGANIZATION] is investigating a DATE0 altercation26 in which frontrunner [ORGANIZATION] campaign staff were accosted by homeless Californians27. As the [LOCATION] election date28 nears, the recall is gaining momentum in the national media.",sanfrancisco,provide a fact or claim,,,"[media portrayal, harmful generalization]
Racist: [No]
Reasoning: The content reports factual political news, including an altercation involving homeless individuals, without",No,"The content reports factual political news, including an altercation involving homeless individuals, without","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: [media portrayal, harmful generalization]
Racist: [No]
Reasoning: The content reports factual political news, including an altercation involving homeless individuals, without",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
[ORGANIZATION] on rising homelessness in [ORGANIZATION],sanfrancisco,provide a fact or claim,,,"[]
racist: [No]
Reasoning: The content is a brief title or statement claiming or noting the fact of rising homelessness in a location, without opinions, critiques, solutions, perceptions, or any racial elements.",No,"The content is a brief title or statement claiming or noting the fact of rising homelessness in a location, without opinions, critiques, solutions, perceptions, or any racial elements.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The content is a brief title or statement claiming or noting the fact of rising homelessness in a location, without opinions, critiques, solutions, perceptions, or any racial elements.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] has attracted [PERSON] and [PERSON] for his perceived leniency toward criminals, vowing not to prosecute cases involving quality-of-life crimes, such as public camping, offering or soliciting sex, public urination or blocking a sidewalk, according4 to [ORGANIZATION]. We have a long [STREET] to go to decriminalize poverty and homelessness, [ORGANIZATION] said. These numbers are very promising, but we still have [ORGANIZATION] to go before DATE1 on DATE2.",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
